Iteración,Valor función,Norma gradiente,Δx
2480,5.9132e-02,1.6577e-03,1.6582e-03
2481,5.9130e-02,1.6571e-03,1.6577e-03
2482,5.9127e-02,1.6566e-03,1.6571e-03
2483,5.9124e-02,1.6561e-03,1.6566e-03
2484,5.9121e-02,1.6556e-03,1.6561e-03
2485,5.9119e-02,1.6551e-03,1.6556e-03
2486,5.9116e-02,1.6546e-03,1.6551e-03
2487,5.9113e-02,1.6541e-03,1.6546e-03
2488,5.9111e-02,1.6536e-03,1.6541e-03
2489,5.9108e-02,1.6530e-03,1.6536e-03
2490,5.9105e-02,1.6525e-03,1.6530e-03
2491,5.9102e-02,1.6520e-03,1.6525e-03
2492,5.9100e-02,1.6515e-03,1.6520e-03
2493,5.9097e-02,1.6510e-03,1.6515e-03
2494,5.9094e-02,1.6505e-03,1.6510e-03
2495,5.9091e-02,1.6500e-03,1.6505e-03
2496,5.9089e-02,1.6495e-03,1.6500e-03
2497,5.9086e-02,1.6490e-03,1.6495e-03
2498,5.9083e-02,1.6485e-03,1.6490e-03
2499,5.9081e-02,1.6479e-03,1.6485e-03
2500,5.9078e-02,1.6474e-03,1.6479e-03
2501,5.9075e-02,1.6469e-03,1.6474e-03
2502,5.9072e-02,1.6464e-03,1.6469e-03
2503,5.9070e-02,1.6459e-03,1.6464e-03
2504,5.9067e-02,1.6454e-03,1.6459e-03
2505,5.9064e-02,1.6449e-03,1.6454e-03
2506,5.9062e-02,1.6444e-03,1.6449e-03
2507,5.9059e-02,1.6439e-03,1.6444e-03
2508,5.9056e-02,1.6434e-03,1.6439e-03
2509,5.9053e-02,1.6429e-03,1.6434e-03
2510,5.9051e-02,1.6424e-03,1.6429e-03
2511,5.9048e-02,1.6419e-03,1.6424e-03
2512,5.9045e-02,1.6414e-03,1.6419e-03
2513,5.9043e-02,1.6409e-03,1.6414e-03
2514,5.9040e-02,1.6404e-03,1.6409e-03
2515,5.9037e-02,1.6399e-03,1.6404e-03
2516,5.9035e-02,1.6394e-03,1.6399e-03
2517,5.9032e-02,1.6389e-03,1.6394e-03
2518,5.9029e-02,1.6383e-03,1.6389e-03
2519,5.9027e-02,1.6378e-03,1.6383e-03
2520,5.9024e-02,1.6373e-03,1.6378e-03
2521,5.9021e-02,1.6368e-03,1.6373e-03
2522,5.9019e-02,1.6363e-03,1.6368e-03
2523,5.9016e-02,1.6358e-03,1.6363e-03
2524,5.9013e-02,1.6353e-03,1.6358e-03
2525,5.9010e-02,1.6348e-03,1.6353e-03
2526,5.9008e-02,1.6343e-03,1.6348e-03
2527,5.9005e-02,1.6338e-03,1.6343e-03
2528,5.9002e-02,1.6333e-03,1.6338e-03
2529,5.9000e-02,1.6328e-03,1.6333e-03
2530,5.8997e-02,1.6323e-03,1.6328e-03
2531,5.8994e-02,1.6318e-03,1.6323e-03
2532,5.8992e-02,1.6314e-03,1.6318e-03
2533,5.8989e-02,1.6309e-03,1.6314e-03
2534,5.8986e-02,1.6304e-03,1.6309e-03
2535,5.8984e-02,1.6299e-03,1.6304e-03
2536,5.8981e-02,1.6294e-03,1.6299e-03
2537,5.8979e-02,1.6289e-03,1.6294e-03
2538,5.8976e-02,1.6284e-03,1.6289e-03
2539,5.8973e-02,1.6279e-03,1.6284e-03
2540,5.8971e-02,1.6274e-03,1.6279e-03
2541,5.8968e-02,1.6269e-03,1.6274e-03
2542,5.8965e-02,1.6264e-03,1.6269e-03
2543,5.8963e-02,1.6259e-03,1.6264e-03
2544,5.8960e-02,1.6254e-03,1.6259e-03
2545,5.8957e-02,1.6249e-03,1.6254e-03
2546,5.8955e-02,1.6244e-03,1.6249e-03
2547,5.8952e-02,1.6239e-03,1.6244e-03
2548,5.8949e-02,1.6234e-03,1.6239e-03
2549,5.8947e-02,1.6229e-03,1.6234e-03
2550,5.8944e-02,1.6224e-03,1.6229e-03
2551,5.8942e-02,1.6220e-03,1.6224e-03
2552,5.8939e-02,1.6215e-03,1.6220e-03
2553,5.8936e-02,1.6210e-03,1.6215e-03
2554,5.8934e-02,1.6205e-03,1.6210e-03
2555,5.8931e-02,1.6200e-03,1.6205e-03
2556,5.8928e-02,1.6195e-03,1.6200e-03
2557,5.8926e-02,1.6190e-03,1.6195e-03
2558,5.8923e-02,1.6185e-03,1.6190e-03
2559,5.8921e-02,1.6180e-03,1.6185e-03
2560,5.8918e-02,1.6175e-03,1.6180e-03
2561,5.8915e-02,1.6171e-03,1.6175e-03
2562,5.8913e-02,1.6166e-03,1.6171e-03
2563,5.8910e-02,1.6161e-03,1.6166e-03
2564,5.8907e-02,1.6156e-03,1.6161e-03
2565,5.8905e-02,1.6151e-03,1.6156e-03
2566,5.8902e-02,1.6146e-03,1.6151e-03
2567,5.8900e-02,1.6141e-03,1.6146e-03
2568,5.8897e-02,1.6136e-03,1.6141e-03
2569,5.8894e-02,1.6132e-03,1.6136e-03
2570,5.8892e-02,1.6127e-03,1.6132e-03
2571,5.8889e-02,1.6122e-03,1.6127e-03
2572,5.8887e-02,1.6117e-03,1.6122e-03
2573,5.8884e-02,1.6112e-03,1.6117e-03
2574,5.8881e-02,1.6107e-03,1.6112e-03
2575,5.8879e-02,1.6102e-03,1.6107e-03
2576,5.8876e-02,1.6098e-03,1.6102e-03
2577,5.8874e-02,1.6093e-03,1.6098e-03
2578,5.8871e-02,1.6088e-03,1.6093e-03
2579,5.8868e-02,1.6083e-03,1.6088e-03
2580,5.8866e-02,1.6078e-03,1.6083e-03
2581,5.8863e-02,1.6074e-03,1.6078e-03
2582,5.8861e-02,1.6069e-03,1.6074e-03
2583,5.8858e-02,1.6064e-03,1.6069e-03
2584,5.8856e-02,1.6059e-03,1.6064e-03
2585,5.8853e-02,1.6054e-03,1.6059e-03
2586,5.8850e-02,1.6049e-03,1.6054e-03
2587,5.8848e-02,1.6045e-03,1.6049e-03
2588,5.8845e-02,1.6040e-03,1.6045e-03
2589,5.8843e-02,1.6035e-03,1.6040e-03
2590,5.8840e-02,1.6030e-03,1.6035e-03
2591,5.8838e-02,1.6025e-03,1.6030e-03
2592,5.8835e-02,1.6021e-03,1.6025e-03
2593,5.8832e-02,1.6016e-03,1.6021e-03
2594,5.8830e-02,1.6011e-03,1.6016e-03
2595,5.8827e-02,1.6006e-03,1.6011e-03
2596,5.8825e-02,1.6002e-03,1.6006e-03
2597,5.8822e-02,1.5997e-03,1.6002e-03
2598,5.8820e-02,1.5992e-03,1.5997e-03
2599,5.8817e-02,1.5987e-03,1.5992e-03
2600,5.8814e-02,1.5982e-03,1.5987e-03
2601,5.8812e-02,1.5978e-03,1.5982e-03
2602,5.8809e-02,1.5973e-03,1.5978e-03
2603,5.8807e-02,1.5968e-03,1.5973e-03
2604,5.8804e-02,1.5963e-03,1.5968e-03
2605,5.8802e-02,1.5959e-03,1.5963e-03
2606,5.8799e-02,1.5954e-03,1.5959e-03
2607,5.8797e-02,1.5949e-03,1.5954e-03
2608,5.8794e-02,1.5944e-03,1.5949e-03
2609,5.8792e-02,1.5940e-03,1.5944e-03
2610,5.8789e-02,1.5935e-03,1.5940e-03
2611,5.8786e-02,1.5930e-03,1.5935e-03
2612,5.8784e-02,1.5925e-03,1.5930e-03
2613,5.8781e-02,1.5921e-03,1.5925e-03
2614,5.8779e-02,1.5916e-03,1.5921e-03
2615,5.8776e-02,1.5911e-03,1.5916e-03
2616,5.8774e-02,1.5907e-03,1.5911e-03
2617,5.8771e-02,1.5902e-03,1.5907e-03
2618,5.8769e-02,1.5897e-03,1.5902e-03
2619,5.8766e-02,1.5892e-03,1.5897e-03
2620,5.8764e-02,1.5888e-03,1.5892e-03
2621,5.8761e-02,1.5883e-03,1.5888e-03
2622,5.8759e-02,1.5878e-03,1.5883e-03
2623,5.8756e-02,1.5874e-03,1.5878e-03
2624,5.8754e-02,1.5869e-03,1.5874e-03
2625,5.8751e-02,1.5864e-03,1.5869e-03
2626,5.8749e-02,1.5860e-03,1.5864e-03
2627,5.8746e-02,1.5855e-03,1.5860e-03
2628,5.8744e-02,1.5850e-03,1.5855e-03
2629,5.8741e-02,1.5845e-03,1.5850e-03
2630,5.8739e-02,1.5841e-03,1.5845e-03
2631,5.8736e-02,1.5836e-03,1.5841e-03
2632,5.8734e-02,1.5831e-03,1.5836e-03
2633,5.8731e-02,1.5827e-03,1.5831e-03
2634,5.8729e-02,1.5822e-03,1.5827e-03
2635,5.8726e-02,1.5817e-03,1.5822e-03
2636,5.8724e-02,1.5813e-03,1.5817e-03
2637,5.8721e-02,1.5808e-03,1.5813e-03
2638,5.8719e-02,1.5803e-03,1.5808e-03
2639,5.8716e-02,1.5799e-03,1.5803e-03
2640,5.8714e-02,1.5794e-03,1.5799e-03
2641,5.8711e-02,1.5789e-03,1.5794e-03
2642,5.8709e-02,1.5785e-03,1.5789e-03
2643,5.8706e-02,1.5780e-03,1.5785e-03
2644,5.8704e-02,1.5776e-03,1.5780e-03
2645,5.8701e-02,1.5771e-03,1.5776e-03
2646,5.8699e-02,1.5766e-03,1.5771e-03
2647,5.8696e-02,1.5762e-03,1.5766e-03
2648,5.8694e-02,1.5757e-03,1.5762e-03
2649,5.8691e-02,1.5752e-03,1.5757e-03
2650,5.8689e-02,1.5748e-03,1.5752e-03
2651,5.8686e-02,1.5743e-03,1.5748e-03
2652,5.8684e-02,1.5739e-03,1.5743e-03
2653,5.8681e-02,1.5734e-03,1.5739e-03
2654,5.8679e-02,1.5729e-03,1.5734e-03
2655,5.8676e-02,1.5725e-03,1.5729e-03
2656,5.8674e-02,1.5720e-03,1.5725e-03
2657,5.8671e-02,1.5716e-03,1.5720e-03
2658,5.8669e-02,1.5711e-03,1.5716e-03
2659,5.8666e-02,1.5706e-03,1.5711e-03
2660,5.8664e-02,1.5702e-03,1.5706e-03
2661,5.8661e-02,1.5697e-03,1.5702e-03
2662,5.8659e-02,1.5693e-03,1.5697e-03
2663,5.8657e-02,1.5688e-03,1.5693e-03
2664,5.8654e-02,1.5683e-03,1.5688e-03
2665,5.8652e-02,1.5679e-03,1.5683e-03
2666,5.8649e-02,1.5674e-03,1.5679e-03
2667,5.8647e-02,1.5670e-03,1.5674e-03
2668,5.8644e-02,1.5665e-03,1.5670e-03
2669,5.8642e-02,1.5661e-03,1.5665e-03
2670,5.8639e-02,1.5656e-03,1.5661e-03
2671,5.8637e-02,1.5651e-03,1.5656e-03
2672,5.8634e-02,1.5647e-03,1.5651e-03
2673,5.8632e-02,1.5642e-03,1.5647e-03
2674,5.8630e-02,1.5638e-03,1.5642e-03
2675,5.8627e-02,1.5633e-03,1.5638e-03
2676,5.8625e-02,1.5629e-03,1.5633e-03
2677,5.8622e-02,1.5624e-03,1.5629e-03
2678,5.8620e-02,1.5620e-03,1.5624e-03
2679,5.8617e-02,1.5615e-03,1.5620e-03
2680,5.8615e-02,1.5610e-03,1.5615e-03
2681,5.8612e-02,1.5606e-03,1.5610e-03
2682,5.8610e-02,1.5601e-03,1.5606e-03
2683,5.8608e-02,1.5597e-03,1.5601e-03
2684,5.8605e-02,1.5592e-03,1.5597e-03
2685,5.8603e-02,1.5588e-03,1.5592e-03
2686,5.8600e-02,1.5583e-03,1.5588e-03
2687,5.8598e-02,1.5579e-03,1.5583e-03
2688,5.8595e-02,1.5574e-03,1.5579e-03
2689,5.8593e-02,1.5570e-03,1.5574e-03
2690,5.8591e-02,1.5565e-03,1.5570e-03
2691,5.8588e-02,1.5561e-03,1.5565e-03
2692,5.8586e-02,1.5556e-03,1.5561e-03
2693,5.8583e-02,1.5552e-03,1.5556e-03
2694,5.8581e-02,1.5547e-03,1.5552e-03
2695,5.8578e-02,1.5543e-03,1.5547e-03
2696,5.8576e-02,1.5538e-03,1.5543e-03
2697,5.8574e-02,1.5534e-03,1.5538e-03
2698,5.8571e-02,1.5529e-03,1.5534e-03
2699,5.8569e-02,1.5525e-03,1.5529e-03
2700,5.8566e-02,1.5520e-03,1.5525e-03
2701,5.8564e-02,1.5516e-03,1.5520e-03
2702,5.8562e-02,1.5511e-03,1.5516e-03
2703,5.8559e-02,1.5507e-03,1.5511e-03
2704,5.8557e-02,1.5502e-03,1.5507e-03
2705,5.8554e-02,1.5498e-03,1.5502e-03
2706,5.8552e-02,1.5493e-03,1.5498e-03
2707,5.8550e-02,1.5489e-03,1.5493e-03
2708,5.8547e-02,1.5484e-03,1.5489e-03
2709,5.8545e-02,1.5480e-03,1.5484e-03
2710,5.8542e-02,1.5476e-03,1.5480e-03
2711,5.8540e-02,1.5471e-03,1.5476e-03
2712,5.8538e-02,1.5467e-03,1.5471e-03
2713,5.8535e-02,1.5462e-03,1.5467e-03
2714,5.8533e-02,1.5458e-03,1.5462e-03
2715,5.8530e-02,1.5453e-03,1.5458e-03
2716,5.8528e-02,1.5449e-03,1.5453e-03
2717,5.8526e-02,1.5444e-03,1.5449e-03
2718,5.8523e-02,1.5440e-03,1.5444e-03
2719,5.8521e-02,1.5436e-03,1.5440e-03
2720,5.8519e-02,1.5431e-03,1.5436e-03
2721,5.8516e-02,1.5427e-03,1.5431e-03
2722,5.8514e-02,1.5422e-03,1.5427e-03
2723,5.8511e-02,1.5418e-03,1.5422e-03
2724,5.8509e-02,1.5413e-03,1.5418e-03
2725,5.8507e-02,1.5409e-03,1.5413e-03
2726,5.8504e-02,1.5405e-03,1.5409e-03
2727,5.8502e-02,1.5400e-03,1.5405e-03
2728,5.8499e-02,1.5396e-03,1.5400e-03
2729,5.8497e-02,1.5391e-03,1.5396e-03
2730,5.8495e-02,1.5387e-03,1.5391e-03
2731,5.8492e-02,1.5383e-03,1.5387e-03
2732,5.8490e-02,1.5378e-03,1.5383e-03
2733,5.8488e-02,1.5374e-03,1.5378e-03
2734,5.8485e-02,1.5369e-03,1.5374e-03
2735,5.8483e-02,1.5365e-03,1.5369e-03
2736,5.8481e-02,1.5361e-03,1.5365e-03
2737,5.8478e-02,1.5356e-03,1.5361e-03
2738,5.8476e-02,1.5352e-03,1.5356e-03
2739,5.8474e-02,1.5347e-03,1.5352e-03
2740,5.8471e-02,1.5343e-03,1.5347e-03
2741,5.8469e-02,1.5339e-03,1.5343e-03
2742,5.8466e-02,1.5334e-03,1.5339e-03
2743,5.8464e-02,1.5330e-03,1.5334e-03
2744,5.8462e-02,1.5326e-03,1.5330e-03
2745,5.8459e-02,1.5321e-03,1.5326e-03
2746,5.8457e-02,1.5317e-03,1.5321e-03
2747,5.8455e-02,1.5313e-03,1.5317e-03
2748,5.8452e-02,1.5308e-03,1.5313e-03
2749,5.8450e-02,1.5304e-03,1.5308e-03
2750,5.8448e-02,1.5299e-03,1.5304e-03
2751,5.8445e-02,1.5295e-03,1.5299e-03
2752,5.8443e-02,1.5291e-03,1.5295e-03
2753,5.8441e-02,1.5286e-03,1.5291e-03
2754,5.8438e-02,1.5282e-03,1.5286e-03
2755,5.8436e-02,1.5278e-03,1.5282e-03
2756,5.8434e-02,1.5273e-03,1.5278e-03
2757,5.8431e-02,1.5269e-03,1.5273e-03
2758,5.8429e-02,1.5265e-03,1.5269e-03
2759,5.8427e-02,1.5260e-03,1.5265e-03
2760,5.8424e-02,1.5256e-03,1.5260e-03
2761,5.8422e-02,1.5252e-03,1.5256e-03
2762,5.8420e-02,1.5247e-03,1.5252e-03
2763,5.8417e-02,1.5243e-03,1.5247e-03
2764,5.8415e-02,1.5239e-03,1.5243e-03
2765,5.8413e-02,1.5234e-03,1.5239e-03
2766,5.8410e-02,1.5230e-03,1.5234e-03
2767,5.8408e-02,1.5226e-03,1.5230e-03
2768,5.8406e-02,1.5222e-03,1.5226e-03
2769,5.8403e-02,1.5217e-03,1.5222e-03
2770,5.8401e-02,1.5213e-03,1.5217e-03
2771,5.8399e-02,1.5209e-03,1.5213e-03
2772,5.8396e-02,1.5204e-03,1.5209e-03
2773,5.8394e-02,1.5200e-03,1.5204e-03
2774,5.8392e-02,1.5196e-03,1.5200e-03
2775,5.8390e-02,1.5191e-03,1.5196e-03
2776,5.8387e-02,1.5187e-03,1.5191e-03
2777,5.8385e-02,1.5183e-03,1.5187e-03
2778,5.8383e-02,1.5179e-03,1.5183e-03
2779,5.8380e-02,1.5174e-03,1.5179e-03
2780,5.8378e-02,1.5170e-03,1.5174e-03
2781,5.8376e-02,1.5166e-03,1.5170e-03
2782,5.8373e-02,1.5162e-03,1.5166e-03
2783,5.8371e-02,1.5157e-03,1.5162e-03
2784,5.8369e-02,1.5153e-03,1.5157e-03
2785,5.8367e-02,1.5149e-03,1.5153e-03
2786,5.8364e-02,1.5144e-03,1.5149e-03
2787,5.8362e-02,1.5140e-03,1.5144e-03
2788,5.8360e-02,1.5136e-03,1.5140e-03
2789,5.8357e-02,1.5132e-03,1.5136e-03
2790,5.8355e-02,1.5127e-03,1.5132e-03
2791,5.8353e-02,1.5123e-03,1.5127e-03
2792,5.8351e-02,1.5119e-03,1.5123e-03
2793,5.8348e-02,1.5115e-03,1.5119e-03
2794,5.8346e-02,1.5111e-03,1.5115e-03
2795,5.8344e-02,1.5106e-03,1.5111e-03
2796,5.8341e-02,1.5102e-03,1.5106e-03
2797,5.8339e-02,1.5098e-03,1.5102e-03
2798,5.8337e-02,1.5094e-03,1.5098e-03
2799,5.8335e-02,1.5089e-03,1.5094e-03
2800,5.8332e-02,1.5085e-03,1.5089e-03
2801,5.8330e-02,1.5081e-03,1.5085e-03
2802,5.8328e-02,1.5077e-03,1.5081e-03
2803,5.8325e-02,1.5072e-03,1.5077e-03
2804,5.8323e-02,1.5068e-03,1.5072e-03
2805,5.8321e-02,1.5064e-03,1.5068e-03
2806,5.8319e-02,1.5060e-03,1.5064e-03
2807,5.8316e-02,1.5056e-03,1.5060e-03
2808,5.8314e-02,1.5051e-03,1.5056e-03
2809,5.8312e-02,1.5047e-03,1.5051e-03
2810,5.8310e-02,1.5043e-03,1.5047e-03
2811,5.8307e-02,1.5039e-03,1.5043e-03
2812,5.8305e-02,1.5035e-03,1.5039e-03
2813,5.8303e-02,1.5030e-03,1.5035e-03
2814,5.8301e-02,1.5026e-03,1.5030e-03
2815,5.8298e-02,1.5022e-03,1.5026e-03
2816,5.8296e-02,1.5018e-03,1.5022e-03
2817,5.8294e-02,1.5014e-03,1.5018e-03
2818,5.8291e-02,1.5009e-03,1.5014e-03
2819,5.8289e-02,1.5005e-03,1.5009e-03
2820,5.8287e-02,1.5001e-03,1.5005e-03
2821,5.8285e-02,1.4997e-03,1.5001e-03
2822,5.8282e-02,1.4993e-03,1.4997e-03
2823,5.8280e-02,1.4989e-03,1.4993e-03
2824,5.8278e-02,1.4984e-03,1.4989e-03
2825,5.8276e-02,1.4980e-03,1.4984e-03
2826,5.8274e-02,1.4976e-03,1.4980e-03
2827,5.8271e-02,1.4972e-03,1.4976e-03
2828,5.8269e-02,1.4968e-03,1.4972e-03
2829,5.8267e-02,1.4964e-03,1.4968e-03
2830,5.8265e-02,1.4959e-03,1.4964e-03
2831,5.8262e-02,1.4955e-03,1.4959e-03
2832,5.8260e-02,1.4951e-03,1.4955e-03
2833,5.8258e-02,1.4947e-03,1.4951e-03
2834,5.8256e-02,1.4943e-03,1.4947e-03
2835,5.8253e-02,1.4939e-03,1.4943e-03
2836,5.8251e-02,1.4935e-03,1.4939e-03
2837,5.8249e-02,1.4930e-03,1.4935e-03
2838,5.8247e-02,1.4926e-03,1.4930e-03
2839,5.8244e-02,1.4922e-03,1.4926e-03
2840,5.8242e-02,1.4918e-03,1.4922e-03
2841,5.8240e-02,1.4914e-03,1.4918e-03
2842,5.8238e-02,1.4910e-03,1.4914e-03
2843,5.8236e-02,1.4906e-03,1.4910e-03
2844,5.8233e-02,1.4902e-03,1.4906e-03
2845,5.8231e-02,1.4897e-03,1.4902e-03
2846,5.8229e-02,1.4893e-03,1.4897e-03
2847,5.8227e-02,1.4889e-03,1.4893e-03
2848,5.8224e-02,1.4885e-03,1.4889e-03
2849,5.8222e-02,1.4881e-03,1.4885e-03
2850,5.8220e-02,1.4877e-03,1.4881e-03
2851,5.8218e-02,1.4873e-03,1.4877e-03
2852,5.8216e-02,1.4869e-03,1.4873e-03
2853,5.8213e-02,1.4865e-03,1.4869e-03
2854,5.8211e-02,1.4861e-03,1.4865e-03
2855,5.8209e-02,1.4856e-03,1.4861e-03
2856,5.8207e-02,1.4852e-03,1.4856e-03
2857,5.8205e-02,1.4848e-03,1.4852e-03
2858,5.8202e-02,1.4844e-03,1.4848e-03
2859,5.8200e-02,1.4840e-03,1.4844e-03
2860,5.8198e-02,1.4836e-03,1.4840e-03
2861,5.8196e-02,1.4832e-03,1.4836e-03
2862,5.8194e-02,1.4828e-03,1.4832e-03
2863,5.8191e-02,1.4824e-03,1.4828e-03
2864,5.8189e-02,1.4820e-03,1.4824e-03
2865,5.8187e-02,1.4816e-03,1.4820e-03
2866,5.8185e-02,1.4812e-03,1.4816e-03
2867,5.8183e-02,1.4807e-03,1.4812e-03
2868,5.8180e-02,1.4803e-03,1.4807e-03
2869,5.8178e-02,1.4799e-03,1.4803e-03
2870,5.8176e-02,1.4795e-03,1.4799e-03
2871,5.8174e-02,1.4791e-03,1.4795e-03
2872,5.8172e-02,1.4787e-03,1.4791e-03
2873,5.8169e-02,1.4783e-03,1.4787e-03
2874,5.8167e-02,1.4779e-03,1.4783e-03
2875,5.8165e-02,1.4775e-03,1.4779e-03
2876,5.8163e-02,1.4771e-03,1.4775e-03
2877,5.8161e-02,1.4767e-03,1.4771e-03
2878,5.8159e-02,1.4763e-03,1.4767e-03
2879,5.8156e-02,1.4759e-03,1.4763e-03
2880,5.8154e-02,1.4755e-03,1.4759e-03
2881,5.8152e-02,1.4751e-03,1.4755e-03
2882,5.8150e-02,1.4747e-03,1.4751e-03
2883,5.8148e-02,1.4743e-03,1.4747e-03
2884,5.8145e-02,1.4739e-03,1.4743e-03
2885,5.8143e-02,1.4735e-03,1.4739e-03
2886,5.8141e-02,1.4731e-03,1.4735e-03
2887,5.8139e-02,1.4727e-03,1.4731e-03
2888,5.8137e-02,1.4723e-03,1.4727e-03
2889,5.8135e-02,1.4719e-03,1.4723e-03
2890,5.8132e-02,1.4715e-03,1.4719e-03
2891,5.8130e-02,1.4711e-03,1.4715e-03
2892,5.8128e-02,1.4707e-03,1.4711e-03
2893,5.8126e-02,1.4703e-03,1.4707e-03
2894,5.8124e-02,1.4699e-03,1.4703e-03
2895,5.8122e-02,1.4695e-03,1.4699e-03
2896,5.8119e-02,1.4691e-03,1.4695e-03
2897,5.8117e-02,1.4687e-03,1.4691e-03
2898,5.8115e-02,1.4683e-03,1.4687e-03
2899,5.8113e-02,1.4679e-03,1.4683e-03
2900,5.8111e-02,1.4675e-03,1.4679e-03
2901,5.8109e-02,1.4671e-03,1.4675e-03
2902,5.8107e-02,1.4667e-03,1.4671e-03
2903,5.8104e-02,1.4663e-03,1.4667e-03
2904,5.8102e-02,1.4659e-03,1.4663e-03
2905,5.8100e-02,1.4655e-03,1.4659e-03
2906,5.8098e-02,1.4651e-03,1.4655e-03
2907,5.8096e-02,1.4647e-03,1.4651e-03
2908,5.8094e-02,1.4643e-03,1.4647e-03
2909,5.8092e-02,1.4639e-03,1.4643e-03
2910,5.8089e-02,1.4635e-03,1.4639e-03
2911,5.8087e-02,1.4631e-03,1.4635e-03
2912,5.8085e-02,1.4627e-03,1.4631e-03
2913,5.8083e-02,1.4623e-03,1.4627e-03
2914,5.8081e-02,1.4619e-03,1.4623e-03
2915,5.8079e-02,1.4615e-03,1.4619e-03
2916,5.8077e-02,1.4611e-03,1.4615e-03
2917,5.8074e-02,1.4607e-03,1.4611e-03
2918,5.8072e-02,1.4603e-03,1.4607e-03
2919,5.8070e-02,1.4599e-03,1.4603e-03
2920,5.8068e-02,1.4595e-03,1.4599e-03
2921,5.8066e-02,1.4591e-03,1.4595e-03
2922,5.8064e-02,1.4587e-03,1.4591e-03
2923,5.8062e-02,1.4583e-03,1.4587e-03
2924,5.8060e-02,1.4579e-03,1.4583e-03
2925,5.8057e-02,1.4576e-03,1.4579e-03
2926,5.8055e-02,1.4572e-03,1.4576e-03
2927,5.8053e-02,1.4568e-03,1.4572e-03
2928,5.8051e-02,1.4564e-03,1.4568e-03
2929,5.8049e-02,1.4560e-03,1.4564e-03
2930,5.8047e-02,1.4556e-03,1.4560e-03
2931,5.8045e-02,1.4552e-03,1.4556e-03
2932,5.8043e-02,1.4548e-03,1.4552e-03
2933,5.8040e-02,1.4544e-03,1.4548e-03
2934,5.8038e-02,1.4540e-03,1.4544e-03
2935,5.8036e-02,1.4536e-03,1.4540e-03
2936,5.8034e-02,1.4532e-03,1.4536e-03
2937,5.8032e-02,1.4528e-03,1.4532e-03
2938,5.8030e-02,1.4525e-03,1.4528e-03
2939,5.8028e-02,1.4521e-03,1.4525e-03
2940,5.8026e-02,1.4517e-03,1.4521e-03
2941,5.8024e-02,1.4513e-03,1.4517e-03
2942,5.8021e-02,1.4509e-03,1.4513e-03
2943,5.8019e-02,1.4505e-03,1.4509e-03
2944,5.8017e-02,1.4501e-03,1.4505e-03
2945,5.8015e-02,1.4497e-03,1.4501e-03
2946,5.8013e-02,1.4493e-03,1.4497e-03
2947,5.8011e-02,1.4490e-03,1.4493e-03
2948,5.8009e-02,1.4486e-03,1.4490e-03
2949,5.8007e-02,1.4482e-03,1.4486e-03
2950,5.8005e-02,1.4478e-03,1.4482e-03
2951,5.8003e-02,1.4474e-03,1.4478e-03
2952,5.8000e-02,1.4470e-03,1.4474e-03
2953,5.7998e-02,1.4466e-03,1.4470e-03
2954,5.7996e-02,1.4462e-03,1.4466e-03
2955,5.7994e-02,1.4458e-03,1.4462e-03
2956,5.7992e-02,1.4455e-03,1.4458e-03
2957,5.7990e-02,1.4451e-03,1.4455e-03
2958,5.7988e-02,1.4447e-03,1.4451e-03
2959,5.7986e-02,1.4443e-03,1.4447e-03
2960,5.7984e-02,1.4439e-03,1.4443e-03
2961,5.7982e-02,1.4435e-03,1.4439e-03
2962,5.7980e-02,1.4431e-03,1.4435e-03
2963,5.7977e-02,1.4428e-03,1.4431e-03
2964,5.7975e-02,1.4424e-03,1.4428e-03
2965,5.7973e-02,1.4420e-03,1.4424e-03
2966,5.7971e-02,1.4416e-03,1.4420e-03
2967,5.7969e-02,1.4412e-03,1.4416e-03
2968,5.7967e-02,1.4408e-03,1.4412e-03
2969,5.7965e-02,1.4405e-03,1.4408e-03
2970,5.7963e-02,1.4401e-03,1.4405e-03
2971,5.7961e-02,1.4397e-03,1.4401e-03
2972,5.7959e-02,1.4393e-03,1.4397e-03
2973,5.7957e-02,1.4389e-03,1.4393e-03
2974,5.7955e-02,1.4385e-03,1.4389e-03
2975,5.7953e-02,1.4382e-03,1.4385e-03
2976,5.7950e-02,1.4378e-03,1.4382e-03
2977,5.7948e-02,1.4374e-03,1.4378e-03
2978,5.7946e-02,1.4370e-03,1.4374e-03
2979,5.7944e-02,1.4366e-03,1.4370e-03
2980,5.7942e-02,1.4362e-03,1.4366e-03
2981,5.7940e-02,1.4359e-03,1.4362e-03
2982,5.7938e-02,1.4355e-03,1.4359e-03
2983,5.7936e-02,1.4351e-03,1.4355e-03
2984,5.7934e-02,1.4347e-03,1.4351e-03
2985,5.7932e-02,1.4343e-03,1.4347e-03
2986,5.7930e-02,1.4340e-03,1.4343e-03
2987,5.7928e-02,1.4336e-03,1.4340e-03
2988,5.7926e-02,1.4332e-03,1.4336e-03
2989,5.7924e-02,1.4328e-03,1.4332e-03
2990,5.7922e-02,1.4324e-03,1.4328e-03
2991,5.7920e-02,1.4321e-03,1.4324e-03
2992,5.7918e-02,1.4317e-03,1.4321e-03
2993,5.7916e-02,1.4313e-03,1.4317e-03
2994,5.7913e-02,1.4309e-03,1.4313e-03
2995,5.7911e-02,1.4305e-03,1.4309e-03
2996,5.7909e-02,1.4302e-03,1.4305e-03
