Iteración,Valor función,Norma gradiente,Δx
14034,7.2533e-02,1.0785e-04,1.0787e-04
14035,7.2533e-02,1.0783e-04,1.0785e-04
14036,7.2533e-02,1.0781e-04,1.0783e-04
14037,7.2533e-02,1.0780e-04,1.0781e-04
14038,7.2533e-02,1.0778e-04,1.0780e-04
14039,7.2533e-02,1.0776e-04,1.0778e-04
14040,7.2533e-02,1.0774e-04,1.0776e-04
14041,7.2533e-02,1.0772e-04,1.0774e-04
14042,7.2533e-02,1.0770e-04,1.0772e-04
14043,7.2533e-02,1.0768e-04,1.0770e-04
14044,7.2533e-02,1.0767e-04,1.0768e-04
14045,7.2533e-02,1.0765e-04,1.0767e-04
14046,7.2533e-02,1.0763e-04,1.0765e-04
14047,7.2533e-02,1.0761e-04,1.0763e-04
14048,7.2533e-02,1.0759e-04,1.0761e-04
14049,7.2533e-02,1.0757e-04,1.0759e-04
14050,7.2533e-02,1.0756e-04,1.0757e-04
14051,7.2533e-02,1.0754e-04,1.0756e-04
14052,7.2533e-02,1.0752e-04,1.0754e-04
14053,7.2533e-02,1.0750e-04,1.0752e-04
14054,7.2533e-02,1.0748e-04,1.0750e-04
14055,7.2533e-02,1.0746e-04,1.0748e-04
14056,7.2533e-02,1.0744e-04,1.0746e-04
14057,7.2533e-02,1.0743e-04,1.0744e-04
14058,7.2533e-02,1.0741e-04,1.0743e-04
14059,7.2533e-02,1.0739e-04,1.0741e-04
14060,7.2533e-02,1.0737e-04,1.0739e-04
14061,7.2533e-02,1.0735e-04,1.0737e-04
14062,7.2533e-02,1.0733e-04,1.0735e-04
14063,7.2533e-02,1.0732e-04,1.0733e-04
14064,7.2533e-02,1.0730e-04,1.0732e-04
14065,7.2533e-02,1.0728e-04,1.0730e-04
14066,7.2533e-02,1.0726e-04,1.0728e-04
14067,7.2533e-02,1.0724e-04,1.0726e-04
14068,7.2533e-02,1.0722e-04,1.0724e-04
14069,7.2533e-02,1.0721e-04,1.0722e-04
14070,7.2533e-02,1.0719e-04,1.0721e-04
14071,7.2533e-02,1.0717e-04,1.0719e-04
14072,7.2533e-02,1.0715e-04,1.0717e-04
14073,7.2533e-02,1.0713e-04,1.0715e-04
14074,7.2533e-02,1.0711e-04,1.0713e-04
14075,7.2533e-02,1.0710e-04,1.0711e-04
14076,7.2533e-02,1.0708e-04,1.0710e-04
14077,7.2533e-02,1.0706e-04,1.0708e-04
14078,7.2533e-02,1.0704e-04,1.0706e-04
14079,7.2533e-02,1.0702e-04,1.0704e-04
14080,7.2533e-02,1.0700e-04,1.0702e-04
14081,7.2533e-02,1.0699e-04,1.0700e-04
14082,7.2533e-02,1.0697e-04,1.0699e-04
14083,7.2533e-02,1.0695e-04,1.0697e-04
14084,7.2533e-02,1.0693e-04,1.0695e-04
14085,7.2533e-02,1.0691e-04,1.0693e-04
14086,7.2533e-02,1.0689e-04,1.0691e-04
14087,7.2532e-02,1.0688e-04,1.0689e-04
14088,7.2532e-02,1.0686e-04,1.0688e-04
14089,7.2532e-02,1.0684e-04,1.0686e-04
14090,7.2532e-02,1.0682e-04,1.0684e-04
14091,7.2532e-02,1.0680e-04,1.0682e-04
14092,7.2532e-02,1.0678e-04,1.0680e-04
14093,7.2532e-02,1.0677e-04,1.0678e-04
14094,7.2532e-02,1.0675e-04,1.0677e-04
14095,7.2532e-02,1.0673e-04,1.0675e-04
14096,7.2532e-02,1.0671e-04,1.0673e-04
14097,7.2532e-02,1.0669e-04,1.0671e-04
14098,7.2532e-02,1.0667e-04,1.0669e-04
14099,7.2532e-02,1.0666e-04,1.0667e-04
14100,7.2532e-02,1.0664e-04,1.0666e-04
14101,7.2532e-02,1.0662e-04,1.0664e-04
14102,7.2532e-02,1.0660e-04,1.0662e-04
14103,7.2532e-02,1.0658e-04,1.0660e-04
14104,7.2532e-02,1.0657e-04,1.0658e-04
14105,7.2532e-02,1.0655e-04,1.0657e-04
14106,7.2532e-02,1.0653e-04,1.0655e-04
14107,7.2532e-02,1.0651e-04,1.0653e-04
14108,7.2532e-02,1.0649e-04,1.0651e-04
14109,7.2532e-02,1.0647e-04,1.0649e-04
14110,7.2532e-02,1.0646e-04,1.0647e-04
14111,7.2532e-02,1.0644e-04,1.0646e-04
14112,7.2532e-02,1.0642e-04,1.0644e-04
14113,7.2532e-02,1.0640e-04,1.0642e-04
14114,7.2532e-02,1.0638e-04,1.0640e-04
14115,7.2532e-02,1.0637e-04,1.0638e-04
14116,7.2532e-02,1.0635e-04,1.0637e-04
14117,7.2532e-02,1.0633e-04,1.0635e-04
14118,7.2532e-02,1.0631e-04,1.0633e-04
14119,7.2532e-02,1.0629e-04,1.0631e-04
14120,7.2532e-02,1.0628e-04,1.0629e-04
14121,7.2532e-02,1.0626e-04,1.0628e-04
14122,7.2532e-02,1.0624e-04,1.0626e-04
14123,7.2532e-02,1.0622e-04,1.0624e-04
14124,7.2532e-02,1.0620e-04,1.0622e-04
14125,7.2532e-02,1.0618e-04,1.0620e-04
14126,7.2532e-02,1.0617e-04,1.0618e-04
14127,7.2532e-02,1.0615e-04,1.0617e-04
14128,7.2532e-02,1.0613e-04,1.0615e-04
14129,7.2532e-02,1.0611e-04,1.0613e-04
14130,7.2532e-02,1.0609e-04,1.0611e-04
14131,7.2532e-02,1.0608e-04,1.0609e-04
14132,7.2532e-02,1.0606e-04,1.0608e-04
14133,7.2532e-02,1.0604e-04,1.0606e-04
14134,7.2532e-02,1.0602e-04,1.0604e-04
14135,7.2532e-02,1.0600e-04,1.0602e-04
14136,7.2532e-02,1.0599e-04,1.0600e-04
14137,7.2532e-02,1.0597e-04,1.0599e-04
14138,7.2532e-02,1.0595e-04,1.0597e-04
14139,7.2532e-02,1.0593e-04,1.0595e-04
14140,7.2532e-02,1.0591e-04,1.0593e-04
14141,7.2532e-02,1.0590e-04,1.0591e-04
14142,7.2532e-02,1.0588e-04,1.0590e-04
14143,7.2532e-02,1.0586e-04,1.0588e-04
14144,7.2532e-02,1.0584e-04,1.0586e-04
14145,7.2532e-02,1.0582e-04,1.0584e-04
14146,7.2532e-02,1.0581e-04,1.0582e-04
14147,7.2532e-02,1.0579e-04,1.0581e-04
14148,7.2532e-02,1.0577e-04,1.0579e-04
14149,7.2532e-02,1.0575e-04,1.0577e-04
14150,7.2532e-02,1.0573e-04,1.0575e-04
14151,7.2532e-02,1.0572e-04,1.0573e-04
14152,7.2532e-02,1.0570e-04,1.0572e-04
14153,7.2532e-02,1.0568e-04,1.0570e-04
14154,7.2532e-02,1.0566e-04,1.0568e-04
14155,7.2532e-02,1.0564e-04,1.0566e-04
14156,7.2532e-02,1.0563e-04,1.0564e-04
14157,7.2532e-02,1.0561e-04,1.0563e-04
14158,7.2532e-02,1.0559e-04,1.0561e-04
14159,7.2532e-02,1.0557e-04,1.0559e-04
14160,7.2532e-02,1.0555e-04,1.0557e-04
14161,7.2532e-02,1.0554e-04,1.0555e-04
14162,7.2532e-02,1.0552e-04,1.0554e-04
14163,7.2532e-02,1.0550e-04,1.0552e-04
14164,7.2532e-02,1.0548e-04,1.0550e-04
14165,7.2532e-02,1.0546e-04,1.0548e-04
14166,7.2532e-02,1.0545e-04,1.0546e-04
14167,7.2532e-02,1.0543e-04,1.0545e-04
14168,7.2532e-02,1.0541e-04,1.0543e-04
14169,7.2532e-02,1.0539e-04,1.0541e-04
14170,7.2532e-02,1.0537e-04,1.0539e-04
14171,7.2532e-02,1.0536e-04,1.0537e-04
14172,7.2532e-02,1.0534e-04,1.0536e-04
14173,7.2532e-02,1.0532e-04,1.0534e-04
14174,7.2532e-02,1.0530e-04,1.0532e-04
14175,7.2532e-02,1.0529e-04,1.0530e-04
14176,7.2531e-02,1.0527e-04,1.0529e-04
14177,7.2531e-02,1.0525e-04,1.0527e-04
14178,7.2531e-02,1.0523e-04,1.0525e-04
14179,7.2531e-02,1.0521e-04,1.0523e-04
14180,7.2531e-02,1.0520e-04,1.0521e-04
14181,7.2531e-02,1.0518e-04,1.0520e-04
14182,7.2531e-02,1.0516e-04,1.0518e-04
14183,7.2531e-02,1.0514e-04,1.0516e-04
14184,7.2531e-02,1.0512e-04,1.0514e-04
14185,7.2531e-02,1.0511e-04,1.0512e-04
14186,7.2531e-02,1.0509e-04,1.0511e-04
14187,7.2531e-02,1.0507e-04,1.0509e-04
14188,7.2531e-02,1.0505e-04,1.0507e-04
14189,7.2531e-02,1.0504e-04,1.0505e-04
14190,7.2531e-02,1.0502e-04,1.0504e-04
14191,7.2531e-02,1.0500e-04,1.0502e-04
14192,7.2531e-02,1.0498e-04,1.0500e-04
14193,7.2531e-02,1.0496e-04,1.0498e-04
14194,7.2531e-02,1.0495e-04,1.0496e-04
14195,7.2531e-02,1.0493e-04,1.0495e-04
14196,7.2531e-02,1.0491e-04,1.0493e-04
14197,7.2531e-02,1.0489e-04,1.0491e-04
14198,7.2531e-02,1.0488e-04,1.0489e-04
14199,7.2531e-02,1.0486e-04,1.0488e-04
14200,7.2531e-02,1.0484e-04,1.0486e-04
14201,7.2531e-02,1.0482e-04,1.0484e-04
14202,7.2531e-02,1.0480e-04,1.0482e-04
14203,7.2531e-02,1.0479e-04,1.0480e-04
14204,7.2531e-02,1.0477e-04,1.0479e-04
14205,7.2531e-02,1.0475e-04,1.0477e-04
14206,7.2531e-02,1.0473e-04,1.0475e-04
14207,7.2531e-02,1.0472e-04,1.0473e-04
14208,7.2531e-02,1.0470e-04,1.0472e-04
14209,7.2531e-02,1.0468e-04,1.0470e-04
14210,7.2531e-02,1.0466e-04,1.0468e-04
14211,7.2531e-02,1.0464e-04,1.0466e-04
14212,7.2531e-02,1.0463e-04,1.0464e-04
14213,7.2531e-02,1.0461e-04,1.0463e-04
14214,7.2531e-02,1.0459e-04,1.0461e-04
14215,7.2531e-02,1.0457e-04,1.0459e-04
14216,7.2531e-02,1.0456e-04,1.0457e-04
14217,7.2531e-02,1.0454e-04,1.0456e-04
14218,7.2531e-02,1.0452e-04,1.0454e-04
14219,7.2531e-02,1.0450e-04,1.0452e-04
14220,7.2531e-02,1.0449e-04,1.0450e-04
14221,7.2531e-02,1.0447e-04,1.0449e-04
14222,7.2531e-02,1.0445e-04,1.0447e-04
14223,7.2531e-02,1.0443e-04,1.0445e-04
14224,7.2531e-02,1.0441e-04,1.0443e-04
14225,7.2531e-02,1.0440e-04,1.0441e-04
14226,7.2531e-02,1.0438e-04,1.0440e-04
14227,7.2531e-02,1.0436e-04,1.0438e-04
14228,7.2531e-02,1.0434e-04,1.0436e-04
14229,7.2531e-02,1.0433e-04,1.0434e-04
14230,7.2531e-02,1.0431e-04,1.0433e-04
14231,7.2531e-02,1.0429e-04,1.0431e-04
14232,7.2531e-02,1.0427e-04,1.0429e-04
14233,7.2531e-02,1.0426e-04,1.0427e-04
14234,7.2531e-02,1.0424e-04,1.0426e-04
14235,7.2531e-02,1.0422e-04,1.0424e-04
14236,7.2531e-02,1.0420e-04,1.0422e-04
14237,7.2531e-02,1.0419e-04,1.0420e-04
14238,7.2531e-02,1.0417e-04,1.0419e-04
14239,7.2531e-02,1.0415e-04,1.0417e-04
14240,7.2531e-02,1.0413e-04,1.0415e-04
14241,7.2531e-02,1.0412e-04,1.0413e-04
14242,7.2531e-02,1.0410e-04,1.0412e-04
14243,7.2531e-02,1.0408e-04,1.0410e-04
14244,7.2531e-02,1.0406e-04,1.0408e-04
14245,7.2531e-02,1.0405e-04,1.0406e-04
14246,7.2531e-02,1.0403e-04,1.0405e-04
14247,7.2531e-02,1.0401e-04,1.0403e-04
14248,7.2531e-02,1.0399e-04,1.0401e-04
14249,7.2531e-02,1.0398e-04,1.0399e-04
14250,7.2531e-02,1.0396e-04,1.0398e-04
14251,7.2531e-02,1.0394e-04,1.0396e-04
14252,7.2531e-02,1.0392e-04,1.0394e-04
14253,7.2531e-02,1.0391e-04,1.0392e-04
14254,7.2531e-02,1.0389e-04,1.0391e-04
14255,7.2531e-02,1.0387e-04,1.0389e-04
14256,7.2531e-02,1.0385e-04,1.0387e-04
14257,7.2531e-02,1.0383e-04,1.0385e-04
14258,7.2531e-02,1.0382e-04,1.0383e-04
14259,7.2531e-02,1.0380e-04,1.0382e-04
14260,7.2531e-02,1.0378e-04,1.0380e-04
14261,7.2531e-02,1.0377e-04,1.0378e-04
14262,7.2531e-02,1.0375e-04,1.0377e-04
14263,7.2531e-02,1.0373e-04,1.0375e-04
14264,7.2531e-02,1.0371e-04,1.0373e-04
14265,7.2531e-02,1.0370e-04,1.0371e-04
14266,7.2531e-02,1.0368e-04,1.0370e-04
14267,7.2531e-02,1.0366e-04,1.0368e-04
14268,7.2530e-02,1.0364e-04,1.0366e-04
14269,7.2530e-02,1.0363e-04,1.0364e-04
14270,7.2530e-02,1.0361e-04,1.0363e-04
14271,7.2530e-02,1.0359e-04,1.0361e-04
14272,7.2530e-02,1.0357e-04,1.0359e-04
14273,7.2530e-02,1.0356e-04,1.0357e-04
14274,7.2530e-02,1.0354e-04,1.0356e-04
14275,7.2530e-02,1.0352e-04,1.0354e-04
14276,7.2530e-02,1.0350e-04,1.0352e-04
14277,7.2530e-02,1.0349e-04,1.0350e-04
14278,7.2530e-02,1.0347e-04,1.0349e-04
14279,7.2530e-02,1.0345e-04,1.0347e-04
14280,7.2530e-02,1.0343e-04,1.0345e-04
14281,7.2530e-02,1.0342e-04,1.0343e-04
14282,7.2530e-02,1.0340e-04,1.0342e-04
14283,7.2530e-02,1.0338e-04,1.0340e-04
14284,7.2530e-02,1.0336e-04,1.0338e-04
14285,7.2530e-02,1.0335e-04,1.0336e-04
14286,7.2530e-02,1.0333e-04,1.0335e-04
14287,7.2530e-02,1.0331e-04,1.0333e-04
14288,7.2530e-02,1.0329e-04,1.0331e-04
14289,7.2530e-02,1.0328e-04,1.0329e-04
14290,7.2530e-02,1.0326e-04,1.0328e-04
14291,7.2530e-02,1.0324e-04,1.0326e-04
14292,7.2530e-02,1.0323e-04,1.0324e-04
14293,7.2530e-02,1.0321e-04,1.0323e-04
14294,7.2530e-02,1.0319e-04,1.0321e-04
14295,7.2530e-02,1.0317e-04,1.0319e-04
14296,7.2530e-02,1.0316e-04,1.0317e-04
14297,7.2530e-02,1.0314e-04,1.0316e-04
14298,7.2530e-02,1.0312e-04,1.0314e-04
14299,7.2530e-02,1.0310e-04,1.0312e-04
14300,7.2530e-02,1.0309e-04,1.0310e-04
14301,7.2530e-02,1.0307e-04,1.0309e-04
14302,7.2530e-02,1.0305e-04,1.0307e-04
14303,7.2530e-02,1.0303e-04,1.0305e-04
14304,7.2530e-02,1.0302e-04,1.0303e-04
14305,7.2530e-02,1.0300e-04,1.0302e-04
14306,7.2530e-02,1.0298e-04,1.0300e-04
14307,7.2530e-02,1.0297e-04,1.0298e-04
14308,7.2530e-02,1.0295e-04,1.0297e-04
14309,7.2530e-02,1.0293e-04,1.0295e-04
14310,7.2530e-02,1.0291e-04,1.0293e-04
14311,7.2530e-02,1.0290e-04,1.0291e-04
14312,7.2530e-02,1.0288e-04,1.0290e-04
14313,7.2530e-02,1.0286e-04,1.0288e-04
14314,7.2530e-02,1.0284e-04,1.0286e-04
14315,7.2530e-02,1.0283e-04,1.0284e-04
14316,7.2530e-02,1.0281e-04,1.0283e-04
14317,7.2530e-02,1.0279e-04,1.0281e-04
14318,7.2530e-02,1.0278e-04,1.0279e-04
14319,7.2530e-02,1.0276e-04,1.0278e-04
14320,7.2530e-02,1.0274e-04,1.0276e-04
14321,7.2530e-02,1.0272e-04,1.0274e-04
14322,7.2530e-02,1.0271e-04,1.0272e-04
14323,7.2530e-02,1.0269e-04,1.0271e-04
14324,7.2530e-02,1.0267e-04,1.0269e-04
14325,7.2530e-02,1.0266e-04,1.0267e-04
14326,7.2530e-02,1.0264e-04,1.0266e-04
14327,7.2530e-02,1.0262e-04,1.0264e-04
14328,7.2530e-02,1.0260e-04,1.0262e-04
14329,7.2530e-02,1.0259e-04,1.0260e-04
14330,7.2530e-02,1.0257e-04,1.0259e-04
14331,7.2530e-02,1.0255e-04,1.0257e-04
14332,7.2530e-02,1.0253e-04,1.0255e-04
14333,7.2530e-02,1.0252e-04,1.0253e-04
14334,7.2530e-02,1.0250e-04,1.0252e-04
14335,7.2530e-02,1.0248e-04,1.0250e-04
14336,7.2530e-02,1.0247e-04,1.0248e-04
14337,7.2530e-02,1.0245e-04,1.0247e-04
14338,7.2530e-02,1.0243e-04,1.0245e-04
14339,7.2530e-02,1.0241e-04,1.0243e-04
14340,7.2530e-02,1.0240e-04,1.0241e-04
14341,7.2530e-02,1.0238e-04,1.0240e-04
14342,7.2530e-02,1.0236e-04,1.0238e-04
14343,7.2530e-02,1.0235e-04,1.0236e-04
14344,7.2530e-02,1.0233e-04,1.0235e-04
14345,7.2530e-02,1.0231e-04,1.0233e-04
14346,7.2530e-02,1.0229e-04,1.0231e-04
14347,7.2530e-02,1.0228e-04,1.0229e-04
14348,7.2530e-02,1.0226e-04,1.0228e-04
14349,7.2530e-02,1.0224e-04,1.0226e-04
14350,7.2530e-02,1.0223e-04,1.0224e-04
14351,7.2530e-02,1.0221e-04,1.0223e-04
14352,7.2530e-02,1.0219e-04,1.0221e-04
14353,7.2530e-02,1.0218e-04,1.0219e-04
14354,7.2530e-02,1.0216e-04,1.0218e-04
14355,7.2530e-02,1.0214e-04,1.0216e-04
14356,7.2530e-02,1.0212e-04,1.0214e-04
14357,7.2530e-02,1.0211e-04,1.0212e-04
14358,7.2530e-02,1.0209e-04,1.0211e-04
14359,7.2530e-02,1.0207e-04,1.0209e-04
14360,7.2530e-02,1.0206e-04,1.0207e-04
14361,7.2530e-02,1.0204e-04,1.0206e-04
14362,7.2529e-02,1.0202e-04,1.0204e-04
14363,7.2529e-02,1.0200e-04,1.0202e-04
14364,7.2529e-02,1.0199e-04,1.0200e-04
14365,7.2529e-02,1.0197e-04,1.0199e-04
14366,7.2529e-02,1.0195e-04,1.0197e-04
14367,7.2529e-02,1.0194e-04,1.0195e-04
14368,7.2529e-02,1.0192e-04,1.0194e-04
14369,7.2529e-02,1.0190e-04,1.0192e-04
14370,7.2529e-02,1.0189e-04,1.0190e-04
14371,7.2529e-02,1.0187e-04,1.0189e-04
14372,7.2529e-02,1.0185e-04,1.0187e-04
14373,7.2529e-02,1.0183e-04,1.0185e-04
14374,7.2529e-02,1.0182e-04,1.0183e-04
14375,7.2529e-02,1.0180e-04,1.0182e-04
14376,7.2529e-02,1.0178e-04,1.0180e-04
14377,7.2529e-02,1.0177e-04,1.0178e-04
14378,7.2529e-02,1.0175e-04,1.0177e-04
14379,7.2529e-02,1.0173e-04,1.0175e-04
14380,7.2529e-02,1.0172e-04,1.0173e-04
14381,7.2529e-02,1.0170e-04,1.0172e-04
14382,7.2529e-02,1.0168e-04,1.0170e-04
14383,7.2529e-02,1.0166e-04,1.0168e-04
14384,7.2529e-02,1.0165e-04,1.0166e-04
14385,7.2529e-02,1.0163e-04,1.0165e-04
14386,7.2529e-02,1.0161e-04,1.0163e-04
14387,7.2529e-02,1.0160e-04,1.0161e-04
14388,7.2529e-02,1.0158e-04,1.0160e-04
14389,7.2529e-02,1.0156e-04,1.0158e-04
14390,7.2529e-02,1.0155e-04,1.0156e-04
14391,7.2529e-02,1.0153e-04,1.0155e-04
14392,7.2529e-02,1.0151e-04,1.0153e-04
14393,7.2529e-02,1.0150e-04,1.0151e-04
14394,7.2529e-02,1.0148e-04,1.0150e-04
14395,7.2529e-02,1.0146e-04,1.0148e-04
14396,7.2529e-02,1.0144e-04,1.0146e-04
14397,7.2529e-02,1.0143e-04,1.0144e-04
14398,7.2529e-02,1.0141e-04,1.0143e-04
14399,7.2529e-02,1.0139e-04,1.0141e-04
14400,7.2529e-02,1.0138e-04,1.0139e-04
14401,7.2529e-02,1.0136e-04,1.0138e-04
14402,7.2529e-02,1.0134e-04,1.0136e-04
14403,7.2529e-02,1.0133e-04,1.0134e-04
14404,7.2529e-02,1.0131e-04,1.0133e-04
14405,7.2529e-02,1.0129e-04,1.0131e-04
14406,7.2529e-02,1.0128e-04,1.0129e-04
14407,7.2529e-02,1.0126e-04,1.0128e-04
14408,7.2529e-02,1.0124e-04,1.0126e-04
14409,7.2529e-02,1.0123e-04,1.0124e-04
14410,7.2529e-02,1.0121e-04,1.0123e-04
14411,7.2529e-02,1.0119e-04,1.0121e-04
14412,7.2529e-02,1.0117e-04,1.0119e-04
14413,7.2529e-02,1.0116e-04,1.0117e-04
14414,7.2529e-02,1.0114e-04,1.0116e-04
14415,7.2529e-02,1.0112e-04,1.0114e-04
14416,7.2529e-02,1.0111e-04,1.0112e-04
14417,7.2529e-02,1.0109e-04,1.0111e-04
14418,7.2529e-02,1.0107e-04,1.0109e-04
14419,7.2529e-02,1.0106e-04,1.0107e-04
14420,7.2529e-02,1.0104e-04,1.0106e-04
14421,7.2529e-02,1.0102e-04,1.0104e-04
14422,7.2529e-02,1.0101e-04,1.0102e-04
14423,7.2529e-02,1.0099e-04,1.0101e-04
14424,7.2529e-02,1.0097e-04,1.0099e-04
14425,7.2529e-02,1.0096e-04,1.0097e-04
14426,7.2529e-02,1.0094e-04,1.0096e-04
14427,7.2529e-02,1.0092e-04,1.0094e-04
14428,7.2529e-02,1.0091e-04,1.0092e-04
14429,7.2529e-02,1.0089e-04,1.0091e-04
14430,7.2529e-02,1.0087e-04,1.0089e-04
14431,7.2529e-02,1.0086e-04,1.0087e-04
14432,7.2529e-02,1.0084e-04,1.0086e-04
14433,7.2529e-02,1.0082e-04,1.0084e-04
14434,7.2529e-02,1.0081e-04,1.0082e-04
14435,7.2529e-02,1.0079e-04,1.0081e-04
14436,7.2529e-02,1.0077e-04,1.0079e-04
14437,7.2529e-02,1.0076e-04,1.0077e-04
14438,7.2529e-02,1.0074e-04,1.0076e-04
14439,7.2529e-02,1.0072e-04,1.0074e-04
14440,7.2529e-02,1.0071e-04,1.0072e-04
14441,7.2529e-02,1.0069e-04,1.0071e-04
14442,7.2529e-02,1.0067e-04,1.0069e-04
14443,7.2529e-02,1.0066e-04,1.0067e-04
14444,7.2529e-02,1.0064e-04,1.0066e-04
14445,7.2529e-02,1.0062e-04,1.0064e-04
14446,7.2529e-02,1.0061e-04,1.0062e-04
14447,7.2529e-02,1.0059e-04,1.0061e-04
14448,7.2529e-02,1.0057e-04,1.0059e-04
14449,7.2529e-02,1.0056e-04,1.0057e-04
14450,7.2529e-02,1.0054e-04,1.0056e-04
14451,7.2529e-02,1.0052e-04,1.0054e-04
14452,7.2529e-02,1.0051e-04,1.0052e-04
14453,7.2529e-02,1.0049e-04,1.0051e-04
14454,7.2529e-02,1.0047e-04,1.0049e-04
14455,7.2529e-02,1.0046e-04,1.0047e-04
14456,7.2529e-02,1.0044e-04,1.0046e-04
14457,7.2529e-02,1.0042e-04,1.0044e-04
14458,7.2529e-02,1.0041e-04,1.0042e-04
14459,7.2529e-02,1.0039e-04,1.0041e-04
14460,7.2528e-02,1.0037e-04,1.0039e-04
14461,7.2528e-02,1.0036e-04,1.0037e-04
14462,7.2528e-02,1.0034e-04,1.0036e-04
14463,7.2528e-02,1.0032e-04,1.0034e-04
14464,7.2528e-02,1.0031e-04,1.0032e-04
14465,7.2528e-02,1.0029e-04,1.0031e-04
14466,7.2528e-02,1.0027e-04,1.0029e-04
14467,7.2528e-02,1.0026e-04,1.0027e-04
14468,7.2528e-02,1.0024e-04,1.0026e-04
14469,7.2528e-02,1.0022e-04,1.0024e-04
14470,7.2528e-02,1.0021e-04,1.0022e-04
14471,7.2528e-02,1.0019e-04,1.0021e-04
14472,7.2528e-02,1.0017e-04,1.0019e-04
14473,7.2528e-02,1.0016e-04,1.0017e-04
14474,7.2528e-02,1.0014e-04,1.0016e-04
14475,7.2528e-02,1.0012e-04,1.0014e-04
14476,7.2528e-02,1.0011e-04,1.0012e-04
14477,7.2528e-02,1.0009e-04,1.0011e-04
14478,7.2528e-02,1.0007e-04,1.0009e-04
14479,7.2528e-02,1.0006e-04,1.0007e-04
14480,7.2528e-02,1.0004e-04,1.0006e-04
14481,7.2528e-02,1.0002e-04,1.0004e-04
14482,7.2528e-02,1.0001e-04,1.0002e-04
14483,7.2528e-02,9.9991e-05,1.0001e-04
14484,7.2528e-02,9.9974e-05,9.9991e-05
14485,7.2528e-02,9.9958e-05,9.9974e-05
14486,7.2528e-02,9.9941e-05,9.9958e-05
14487,7.2528e-02,9.9925e-05,9.9941e-05
14488,7.2528e-02,9.9908e-05,9.9925e-05
14489,7.2528e-02,9.9892e-05,9.9908e-05
14490,7.2528e-02,9.9875e-05,9.9892e-05
14491,7.2528e-02,9.9859e-05,9.9875e-05
14492,7.2528e-02,9.9842e-05,9.9859e-05
14493,7.2528e-02,9.9826e-05,9.9842e-05
14494,7.2528e-02,9.9809e-05,9.9826e-05
14495,7.2528e-02,9.9793e-05,9.9809e-05
14496,7.2528e-02,9.9776e-05,9.9793e-05
14497,7.2528e-02,9.9760e-05,9.9776e-05
14498,7.2528e-02,9.9743e-05,9.9760e-05
14499,7.2528e-02,9.9727e-05,9.9743e-05
14500,7.2528e-02,9.9711e-05,9.9727e-05
14501,7.2528e-02,9.9694e-05,9.9711e-05
14502,7.2528e-02,9.9678e-05,9.9694e-05
14503,7.2528e-02,9.9661e-05,9.9678e-05
14504,7.2528e-02,9.9645e-05,9.9661e-05
14505,7.2528e-02,9.9628e-05,9.9645e-05
14506,7.2528e-02,9.9612e-05,9.9628e-05
14507,7.2528e-02,9.9595e-05,9.9612e-05
14508,7.2528e-02,9.9579e-05,9.9595e-05
14509,7.2528e-02,9.9563e-05,9.9579e-05
14510,7.2528e-02,9.9546e-05,9.9563e-05
14511,7.2528e-02,9.9530e-05,9.9546e-05
14512,7.2528e-02,9.9513e-05,9.9530e-05
14513,7.2528e-02,9.9497e-05,9.9513e-05
14514,7.2528e-02,9.9480e-05,9.9497e-05
14515,7.2528e-02,9.9464e-05,9.9480e-05
14516,7.2528e-02,9.9448e-05,9.9464e-05
14517,7.2528e-02,9.9431e-05,9.9448e-05
14518,7.2528e-02,9.9415e-05,9.9431e-05
14519,7.2528e-02,9.9399e-05,9.9415e-05
14520,7.2528e-02,9.9382e-05,9.9399e-05
14521,7.2528e-02,9.9366e-05,9.9382e-05
14522,7.2528e-02,9.9349e-05,9.9366e-05
14523,7.2528e-02,9.9333e-05,9.9349e-05
14524,7.2528e-02,9.9317e-05,9.9333e-05
14525,7.2528e-02,9.9300e-05,9.9317e-05
14526,7.2528e-02,9.9284e-05,9.9300e-05
14527,7.2528e-02,9.9268e-05,9.9284e-05
14528,7.2528e-02,9.9251e-05,9.9268e-05
14529,7.2528e-02,9.9235e-05,9.9251e-05
14530,7.2528e-02,9.9219e-05,9.9235e-05
14531,7.2528e-02,9.9202e-05,9.9219e-05
14532,7.2528e-02,9.9186e-05,9.9202e-05
14533,7.2528e-02,9.9170e-05,9.9186e-05
14534,7.2528e-02,9.9153e-05,9.9170e-05
14535,7.2528e-02,9.9137e-05,9.9153e-05
14536,7.2528e-02,9.9121e-05,9.9137e-05
14537,7.2528e-02,9.9104e-05,9.9121e-05
14538,7.2528e-02,9.9088e-05,9.9104e-05
14539,7.2528e-02,9.9072e-05,9.9088e-05
14540,7.2528e-02,9.9055e-05,9.9072e-05
14541,7.2528e-02,9.9039e-05,9.9055e-05
14542,7.2528e-02,9.9023e-05,9.9039e-05
14543,7.2528e-02,9.9007e-05,9.9023e-05
14544,7.2528e-02,9.8990e-05,9.9007e-05
14545,7.2528e-02,9.8974e-05,9.8990e-05
14546,7.2528e-02,9.8958e-05,9.8974e-05
14547,7.2528e-02,9.8941e-05,9.8958e-05
14548,7.2528e-02,9.8925e-05,9.8941e-05
14549,7.2528e-02,9.8909e-05,9.8925e-05
14550,7.2528e-02,9.8893e-05,9.8909e-05
